SITEID,TITLE,lng,lat
50011510000086,长寿****潮网吧,107.078,29.8404
50011510000087,长寿****逸网吧,106.56,29.5824
50011510000088,长寿****度网吧,107.147,29.9605
50011510000089,长寿****鑫网吧,107.01,29.8378
50011510000090,长寿****界网吧,107.076,29.8347
50011510000091,长寿****飞网吧,107.08,29.8346
50011910000028,南川****话网吧,107.116,29.1581
50011910000029,南川****缘网吧,106.995,29.0876
50011910000030,南川****界网吧,107.116,28.9349
50011910000031,南川****山网吧,106.933,29.1871
50011910000032,南川****代网吧,107.059,29.1149
50011910000033,南川****玩网吧,107.105,29.1624
50011910000099,内部****部测试,107.768,29.3313
50022210000002,綦江****网吧）,106.683,28.6137
50022210000003,重庆****网吧）,106.826,29.0847
50022210000004,(加****罗网吧,106.683,28.6137
50022210000005,綦江****网吧）,106.653,29.0308
50022210000006,綦江****网吧）,106.683,28.6137
50022210000007,綦江****网吧）,106.662,29.0372
50022210000008,(加****道网吧,106.658,29.0345
50022210000009,綦江****祥网吧,106.663,28.7679
50022210000012,(加****源网吧,106.528,28.9706
50022210000014,綦江****网吧),106.761,28.6602
50022210000017,綦江****网吧）,106.657,29.0334
50022210000022,（加****易网吧,106.666,28.7706
50022210000023,綦江****网吧）,106.654,29.0343
50022210000024,（加****诚网吧,106.713,28.9492
50022210000026,(加****怡网吧,106.512,29.0017
50023010000045,丰都****源网吧,107.825,29.9542
50023010000046,丰都****会所）,107.739,29.8719
50023010000048,丰都****限网吧,107.797,29.9259
50023010000050,丰都****鑫网吧,107.628,29.997
50023010000051,丰都****空间）,107.742,29.8741
50022210000086,（加****容网吧,106.826,29.0811
50022210000091,綦江****直营店,106.631,29.0373
50022210000092,（加****直营店,106.661,29.0322
50022210000093,綦江****B区）,106.664,29.0239
50022310000001,潼南****隆网吧,105.85,30.1954
50022310000002,潼南****新网吧,105.771,30.0344
50022310000003,潼南****潮网吧,105.841,30.182
50022310000004,潼南****俱乐部,105.845,30.1944
50022310000005,潼南****宇网吧,105.843,30.1744
50022310000006,潼南****兴网吧,105.771,30.0344
50022310000007,潼南****幻网吧,105.723,30.0972
50022310000008,潼南****浪网吧,105.813,30.0171
50023110000022,垫江****缘网吧,107.356,30.3369
50023110000023,垫江****乐网吧,107.418,30.2225
50023110000028,垫江****区网吧,107.36,30.3377
50023110000030,垫江****缘网吧,107.44,30.0985
50011610000057,重庆****乐网吧,106.309,29.2154
50011610000058,重庆****树网吧,106.259,29.2807
50011610000059,重庆****果网吧,106.244,29.2785
50011610000060,重庆****果网吧,106.269,29.0354
50011610000061,重庆****欣网吧,105.946,29.0662
50011610000062,重庆****通网吧,106.322,29.4056
50011610000063,重庆****泉网吧,106.396,29.2464
50011610000064,重庆****兴网吧,106.54,29.1549
50011610000065,重庆****桃网吧,106.212,29.2079
50011610000066,重庆****点网吧,106.123,29.0663
50011610000067,重庆****月网吧,106.322,29.4056
50011610000068,重庆****会所）,106.265,29.2926
50011610000069,重庆****腾网吧,106.123,29.0663
50011610000070,重庆****人网吧,106.123,29.0663
50011610000071,重庆****雾网吧,106.28,29.4243
50011610000072,重庆****乐网吧,106.274,29.081
50011610000074,重庆****畅网吧,106.261,29.2886
50011610000075,重庆****岔网吧,106.496,29.1204
50011610000077,重庆****山网吧,106.269,29.0354
50011610000078,重庆****惠网吧,106.273,29.085
50011610000079,重庆****秀网吧,106.129,29.0662
50011610000080,重庆****城网吧,106.123,29.0663
50011610000081,重庆****叶网吧,106.271,29.2856
50011610000082,重庆****红网吧,106.269,29.0354
50011610000083,重庆****地网吧,106.312,29.4072
50022310000010,潼南****悦网吧,105.843,30.1744
50022310000011,潼南****月网吧,105.725,30.0952
50022310000012,潼南****情网吧,105.843,30.1744
50022310000013,潼南****极网吧,105.798,29.9151
50022310000014,潼南****南网吧,105.838,30.1833
50022310000015,潼南****昌网吧,105.825,30.184
50022310000016,潼南****俱乐部,105.843,30.1744
50022310000017,潼南****络会所,105.843,30.1744
50022310000020,潼南****缘网吧,105.753,30.2221
50022310000021,潼南****络会所,105.818,30.1855
50022310000022,潼南****纪网吧,105.823,30.1833
50022310000023,潼南****络会所,105.845,30.1947
50022310000024,潼南****锋网吧,105.843,30.172
50022310000025,潼南****络会所,105.849,30.1975
50022310000026,潼南****络会所,105.825,30.184
50022310000027,潼南****络会所,105.842,30.1753
50022310000028,潼南****络会所,105.843,30.1744
50022310000029,潼南****极网吧,105.771,30.0344
50022310000030,潼南****星网吧,105.825,30.184
50022310000031,潼南****络会所,105.823,30.1833
50022310000032,潼南****梦网吧,105.919,30.2538
50022310000033,潼南****成网吧,105.82,30.1824
50022310000034,潼南****辉网吧,105.825,30.184
50022310000035,潼南****络会所,105.843,30.172
50022310000036,潼南****鸽网吧,105.898,29.9642
50022310000037,潼南****休闲吧,105.753,30.2223
50023110000054,垫江****鑫网吧,107.467,30.2976
50023110000056,垫江****络会所,107.359,30.3416
50023110000058,垫江****飞网吧,107.429,30.3081
50023210000001,武隆****宇网吧,107.617,29.3999
50023210000005,武隆****宁网吧,107.766,29.3307
50023210000006,武隆****鑫网吧,107.764,29.3299
50023210000007,武隆****怡网吧,107.074,29.8371
50023210000008,武隆****平网吧,108.08,30.5009
50023210000010,武隆****皇网城,107.768,29.3278
50023210000011,武隆****极网吧,107.756,29.3317
50023210000012,武隆****东网吧,107.768,29.3313
50023210000013,武隆****华网吧,107.766,29.331
50023210000014,武隆****光网吧,107.77,29.3329
50023210000015,武隆****纪网吧,107.385,29.4577
50023210000017,武隆****创网吧,107.886,29.2443
50023210000018,武隆****声网吧,108.931,28.4225
50023110000034,垫江****恒网吧,107.362,30.3422
50011710000040,重庆****凡网吧,106.278,29.979
50011710000044,重庆****利网吧,106.248,30.0053
50011710000045,重庆****都网吧,106.412,29.9789
50011710000046,重庆****典网吧,106.412,29.9789
50011710000047,重庆****络会所,106.328,30.1847
50011710000048,重庆****窝网吧,106.083,30.3374
50022810000007,梁平****元网吧,107.806,30.679
50022810000008,梁平****缘网吧,107.799,30.6746
50022810000009,梁平****雨网吧,107.803,30.6752
50022810000010,梁平****缘网吧,107.802,30.6824
50011810000079,重庆****网吧,105.932,29.3657
50011810000080,重庆****网吧),105.923,29.3642
50011810000081,永川****爱网吧,105.89,29.3951
50011810000082,重庆****网吧）,105.849,29.4055
50011810000083,重庆****来网吧,105.88,29.4909
50011810000084,永川****网城),106.46,29.1212
50011810000085,重庆****头网吧,105.962,29.514
50011810000086,重庆****杰网吧,105.879,29.2442
50011810000087,重庆****河网吧,106.003,29.3165
50011810000088,重庆****梦网吧,105.767,29.159
50011810000089,重庆****福网吧,105.911,29.3465
50011810000090,重庆****友网吧,105.912,29.3562
50011810000091,重庆****旺网吧,105.888,29.3608
50011810000092,重庆****源网吧,105.895,29.0579
50011810000093,重庆****光网吧,105.931,29.2873
50011810000094,重庆****豆网吧,106.023,29.3853
50011810000095,重庆****窗网吧,105.889,29.3966
50011810000097,永川****颜网吧,105.9,29.3515
50011810000098,永川****源网吧,105.732,29.3514
50011710000049,重庆****亚网吧,106.328,30.1943
50022410000032,铜梁****悦网吧,105.885,29.8467
50022410000033,铜梁****安网吧,106.215,29.8682
50022410000034,铜梁****旺网吧,105.964,29.5152
50022410000036,铜梁****天网吧,106.013,29.5737
50022410000037,嘉庆****庆网吧,106.039,29.8183
50022410000038,铜梁****乐网吧,106.037,29.9957
50022410000039,铜梁****发网吧,106.121,29.7216
50022410000040,铜梁****会所）,106.046,29.8676
50022410000041,铜梁****久网吧,106.171,29.8212
50022410000043,铜梁****族网吧,106.122,29.7203
50022410000044,铜梁****会所）,106.063,29.8425
50022410000045,玉霞****霞网吧,106.064,29.8507
50022510000003,大足****缘网吧,105.733,29.7083
50022510000004,大足****叶网吧,105.718,29.7079
50022510000005,大足****网吧,105.734,29.7047
50022510000006,大足****兴网吧,105.719,29.7039
50022510000007,大足****会所）,105.722,29.7088
50022510000008,大足****岛网吧,105.732,29.7063
50022510000010,大足****线网吧,105.816,29.5493
50022510000011,大足****来网吧,105.719,29.7039
50011810000099,重庆****水网吧,105.898,29.0786
50011810000101,重庆****龙网吧,105.965,29.4203
50011810000102,重庆****箭网吧,105.9,29.356
50011810000103,重庆****恩网吧,105.934,29.3353
50011810000104,永川****盛网吧,105.909,29.3477
50011810000105,重庆****吧,105.9,29.3701
50011810000106,重庆****生网吧,105.89,29.3942
50011810000107,重庆****丫网吧,105.877,29.1405
50022810000011,梁平****松网吧,107.799,30.675
50022810000012,梁平****纪网吧,107.808,30.678
50022810000013,梁平****想网吧,107.795,30.668
50022810000014,梁平****闲网吧,107.808,30.678
50022810000015,梁平****峰网吧,107.803,30.6752
50022810000016,梁平****玲网吧,107.803,30.6752
50022810000017,梁平****红网吧,107.609,30.6404
50022810000018,梁平****络会所,107.803,30.6752
50022810000019,梁平****年网吧,107.803,30.6752
50022810000020,梁平****闲会所,107.79,30.6672
50022810000021,梁平****心网吧,107.738,30.848
50022810000022,梁平****宙网吧,107.808,30.6791
50022810000023,梁平****者网吧,107.551,30.8163
50022810000024,梁平****络会所,107.802,30.6758
50022810000025,梁平****顺网吧,107.525,30.744
50022510000012,大足****顺网吧,106.455,29.5311
50022510000013,大足****络会所,105.727,29.7049
50022510000014,大足****络会所,105.72,29.7036
50022510000015,大足****兴网吧,105.841,29.6377
50022510000016,大足****网城）,105.721,29.7015
50022510000017,大足****阳网吧,105.738,29.7065
50010310000278,重庆****沙溪店,106.537,29.544
50011710000051,重庆****速网吧,106.328,30.1847
50011710000052,重庆****林网吧,106.329,30.1901
50011710000054,重庆****兴网吧,106.474,30.2228
50011710000055,重庆****友网吧,106.599,30.0814
50011710000056,重庆****瑞网吧,106.271,29.981
50011710000059,重庆****笑网吧,106.277,30.0126
50011710000060,重庆****叶网吧,106.327,30.1864
50011710000061,重庆****槐网吧,106.552,30.1639
50022510000031,大足****艺网吧,105.933,29.7666
50022510000032,大足****川网吧,105.737,29.7025
50022510000033,大足****月网吧,105.772,29.5673
50022510000034,大足****络会所,105.629,29.5633
50010710001079,九龙****力网吧,106.496,29.5363
50010710001075,九龙****费点）,106.501,29.539
50010710001068,九龙****力网吧,106.497,29.5256
50010710001064,九龙****富网吧,106.487,29.5421
50010710001063,九龙****会所）,106.482,29.5275
50010710001062,重庆****腾网吧,106.481,29.5375
50010710001061,九龙****网城）,106.459,29.5005
50010710001059,九龙****商网吧,106.463,29.5212
50010710001055,九龙****会所）,106.492,29.5371
50010710001054,九龙****华网吧,106.465,29.5269
50010710001053,九龙****会所）,106.486,29.5356
50010710001052,九龙****往网吧,106.484,29.5375
50010710001051,九龙****漠之舟,106.46,29.5219
50010710001050,九龙****霞网吧,106.46,29.5117
50010710001049,九龙****亚网吧,106.61,29.5392
50010710001047,九龙****米网吧,106.496,29.5363
50010710001045,九龙****鸟网吧,106.502,29.5403
50011210000182,渝北****线网吧,106.933,28.9666
50022710000080,(璧****乙网吧,106.233,29.5796
50010710001044,九龙****情网吧,106.465,29.5252
50010710001043,九龙****洋网吧,106.487,29.5337
50010710001042,九龙****会所）,106.489,29.5352
50010710001041,九龙****发网吧,106.486,29.5343
50022510000035,大足****军网吧,105.995,29.6646
50022510000036,大足****神网吧,105.778,29.5595
50022510000037,大足****阳网吧,105.794,29.6631
50022510000039,大足****祥网吧,105.816,29.5493
50022510000040,大足****速网吧,105.735,29.7048
50022510000041,大足****波网吧,105.574,29.6922
50022510000042,大足****强网吧,105.833,29.5479
50022510000043,大足****说网吧,105.676,29.7694
50022510000044,大足****捷网吧,106.526,29.3856
50022510000045,大足****你网吧,105.933,29.7666
50022510000046,大足****廖网吧,105.764,29.5744
50022510000047,大足****益网吧,105.816,29.5493
50022510000048,大足****星网吧,105.718,29.7079
50022510000049,大足****络会所,105.718,29.7041
50022510000050,大足****络会所,108.999,28.4501
50011710000081,重庆****络会所,106.252,30.0046
50011710000083,重庆****聚网吧,106.27,29.9854
50011710000084,重庆****地网吧,106.318,30.1187
50011710000086,重庆****云网吧,106.277,29.9983
50011710000087,重庆**** 停业,106.287,29.9769
50011710000088,重庆****缘网吧,106.275,29.986
50011710000089,重庆****道网吧,106.412,29.9793
50011710000090,重庆****颖网吧,106.412,29.9789
50010710001040,九龙****酷网吧,106.479,29.5183
50010710001039,九龙****潮网吧,106.499,29.5368
50010710001038,九龙****网吧）,106.497,29.5296
50010710001037,九龙****凼网吧,106.342,29.3464
50010710001036,九龙****乐网吧,106.492,29.543
50010710001035,九龙****星网吧,106.498,29.5363
50010710001034,九龙****征网吧,106.472,29.5097
50010710001033,九龙****点网吧,106.505,29.5398
50010710001032,九龙****苑网吧,105.767,29.159
50010710001031,九龙****会所）,106.497,29.5321
50010710001030,九龙****会所）,106.481,29.5267
50010710001028,九龙****星网吧,106.493,29.539
50010710001024,九龙****费点）,106.494,29.5393
50010710001022,九龙****会所）,106.494,29.5393
50010710001021,九龙****宏网吧,106.497,29.5372
50010710001020,九龙****客网吧,106.491,29.5337
50010710001018,重庆****会所）,106.492,29.5373
50010710001017,九龙****钻网吧,106.482,29.5368
50010710001016,九龙****会所）,106.492,29.5281
50010710001015,九龙****会所),106.488,29.5364
50010710001014,九龙****七网吧,106.482,29.5275
50010710001013,九龙****个网吧,106.472,29.5265
50023110000024,垫江****网吧,107.356,30.3369
50011710000091,重庆****兄网吧,106.274,29.9945
50011710000096,重庆****益网吧,105.963,30.3497
50011710000097,重庆****东网吧,106.58,29.494
50011710000099,重庆****迪网吧,108.947,28.4582
50011710000101,合川****心网吧,106.278,30.0117
50011710000102,重庆****营网吧,106.274,29.9857
50011710000103,重庆****友网吧,106.06,30.1043
50011710000106,重庆****舟网吧,106.276,30.0118
50011710000108,重庆****游网吧,106.258,30.0027
50011710000109,重庆****枪网吧,106.263,29.9995
50022510000051,大足****络会所,105.748,29.6607
50022510000052,大足****鹰网吧,105.727,29.704
50022510000054,大足****林网吧,105.676,29.7694
50022610000001,荣昌****华网吧,105.605,29.4081
50022610000002,荣昌****尚网吧,109.202,28.7531
50022610000003,荣昌****代网吧,105.602,29.4112
50015110000018,重庆****伦网吧,106.492,29.5373
50010710001012,九龙****生网吧,106.496,29.5406
50010710001011,九龙****贵网吧,106.508,29.5417
50010710001010,九龙****蓝网吧,106.5,29.5392
50010710001009,九龙****会所）,106.484,29.5314
50010710001008,重庆****人网吧,106.466,29.5094
50010710001006,九龙****会馆）,106.488,29.5348
50099910000777,沙区****区测试,106.471,29.5638
50024210000051,酉阳****络会所,106.57,29.4811
50024210000034,酉阳****络会所,108.774,28.8455
50024210000029,酉阳****强网吧,108.807,28.9053
50024210000024,酉阳****络会所,108.774,28.863
50024210000021,酉阳****络会所,108.773,28.8629
50024210000017,酉阳****络会所,108.963,28.9099
50023210000016,武隆****游网吧,107.882,29.3976
50011810000144,重庆****都网吧,105.896,29.3581
50011110000023,重庆****士网吧,105.747,29.4333
50010810000021,南岸****欣网吧,106.722,29.5282
50022610000004,荣昌****未用）,105.599,29.4114
50022610000005,荣昌****地网吧,105.605,29.4081
50022610000006,重庆****州网城,105.603,29.4101
50022610000007,荣昌****纪网吧,105.603,29.4104
50022610000008,荣昌****聚网吧,105.612,29.4105
50022610000009,荣昌****业网吧,105.605,29.4081
50022610000010,重庆****纪网吧,106.57,29.562
50022610000011,荣昌****湾网吧,105.602,29.4105
50022610000012,荣昌****车网吧,105.604,29.41
50022610000013,荣昌****网网吧,105.607,29.4195
50022610000014,荣昌****辉网吧,105.605,29.4081
50022610000015,荣昌****浪网吧,116.561,39.9766
50022610000016,荣昌****闲会所,105.612,29.4108
50022610000017,荣昌****格网吧,105.598,29.408
50022610000018,荣昌****桥网吧,105.605,29.4082
50022610000019,荣昌****通网吧,105.602,29.4116
50022610000020,荣昌****仕网吧,105.604,29.41
50022610000021,荣昌****诚网吧,105.59,29.4069
50022610000023,荣昌****友网吧,105.59,29.4186
50022610000025,荣昌****盖网吧,105.609,29.4081
50022610000026,荣昌****兴网吧,105.605,29.4081
50010410000058,大渡****超网吧,106.474,29.4461
50011710000110,重庆****菊网吧,106.002,30.3657
50011710000111,重庆****龙网吧,106.523,29.5148
50011710000112,重庆****线网吧,106.318,30.1187
50011710000114,重庆****网吧）,106.272,29.9825
50011710000062,重庆****网吧）,106.402,30.0092
50011710000066,重庆****红网吧,106.474,30.2228
50011710000068,重庆****梦网吧,106.274,29.986
50022810000026,梁平****星网吧,107.803,30.6727
50022810000027,梁平****鸟网吧,107.805,30.6779
50022810000028,梁平****达网吧,107.55,30.5951
50022810000029,梁平****骄网吧,107.559,30.6168
50022810000030,梁平****度网吧,107.98,30.659
50022810000031,梁平****发网吧,107.552,30.598
50022810000032,梁平****龙网吧,107.808,30.6772
50022810000033,梁平****浪网吧,107.809,30.6748
50022810000034,梁平****网情深,109.886,31.0788
50022810000035,梁平****展网吧,107.802,30.6764
50022810000036,梁平****珑网吧,107.549,30.5923
50022810000037,梁平****游网吧,107.799,30.6744
50022810000038,梁平****雨网吧,107.807,30.6786
50022810000039,梁平****扬网吧,107.698,30.8021
50099910001101,测试****下网吧,106.501,29.539
50024210000008,酉阳****气网吧,108.78,28.8321
50010710001102,九龙****费点）,106.484,29.5375
50010710001091,九龙****会所）,106.371,29.4346
50010710001086,九龙****会所）,106.494,29.53
50010710001084,九龙****体网吧,106.517,29.5355
50010710001082,九龙****佳网吧,106.481,29.5266
50011710000071,重庆****动网吧,106.27,30.0072
50011710000073,重庆****叶网吧,106.318,30.1187
50011710000074,重庆****井网吧,106.361,29.9484
50011710000075,重庆****河网吧,106.183,30.1804
50011710000076,重庆****缘网吧,106.274,29.9846
50011710000077,重庆****鑫网吧,106.335,30.0866
50011710000078,重庆****坊网吧,106.249,30.0044
50011710000079,重庆****翼网吧,106.269,29.9984
50011710000080,重庆****神网吧,106.274,29.9782
50022510000018,大足****强网吧,105.775,29.5696
50022510000019,大足****会所）,105.772,29.5669
50022510000021,大足****才网吧,105.632,29.6437
50022510000024,大足****务中心,105.717,29.7036
50022510000025,大足****络会所,105.721,29.7045
50022510000027,大足****村网吧,105.677,29.5429
50022510000028,大足****强网城,105.772,29.5673
50022510000029,大足****界网吧,105.941,29.685
50022510000030,大足****兵网吧,105.772,29.5673
50022410000020,铜梁****会所）,106.054,29.845
50022410000021,铜梁****会所）,106.145,29.8512
50022410000022,铜梁****洪网吧,105.938,29.5778
50022410000023,铜梁****馨网吧,106.046,29.8676
50022410000024,铜梁****会所),106.061,29.8366
50022410000025,铜梁****侠网吧,106.062,29.8494
50022410000026,铜梁****会所）,106.065,29.8456
50022410000027,铜梁****龙网吧,106.066,29.8502
50022410000028,铜梁****乐部）,106.07,29.8462
50022410000029,铜梁****会所）,106.054,29.8459
50022410000030,铜梁****锋网吧,106.173,29.815
50022410000031,铜梁****宇网吧,105.884,29.8461
50022710000058,璧山****纪网吧,106.231,29.6017
50022710000059,璧山****络会所,106.239,29.5888
50022710000060,璧山****方网吧,106.23,29.7302
50022710000061,璧山****华网吧,106.242,29.4753
50022710000062,璧山****乙网吧,106.233,29.5673
50022710000063,璧山****天网吧,106.233,29.6009
50022710000065,璧山****汇网吧,106.242,29.4753
50022710000069,璧山****会所）,106.239,29.6011
50022710000070,璧山****鸿网吧,106.245,29.4787
50022710000072,璧山****闲会所,106.237,29.57
50022710000073,璧山****通网吧,106.235,29.578
50022710000074,璧山****代网吧,106.241,29.6059
50022710000075,璧山****盟网吧,106.238,29.591
50022710000076,璧山****达网城,106.238,29.5914
50022710000077,璧山****会所）,106.239,29.5713
50022710000078,璧山****海网吧,106.237,29.5622
50022710000079,璧山****园网吧,106.242,29.6006
50022810000001,梁平****扬网吧,107.805,30.6769
50022810000002,梁平****宇网吧,107.658,30.5337
50022810000003,梁平****点网吧,107.804,30.6783
50022810000004,梁平****鸟网吧,107.589,30.5446
50022810000005,梁平****蓝网吧,107.819,30.7217
50022810000006,梁平****达网吧,107.803,30.6752
50011710000024,重庆****克网吧,106.46,29.1212
50011710000028,重庆****人网吧,106.262,29.9994
50011710000029,重庆****浪网吧,106.3,29.973
50011710000032,重庆****盛网吧,106.513,30.0718
50011710000033,重庆****尚网吧,106.241,30.0094
50011710000034,重庆****网网吧,106.273,29.9864
50011710000035,重庆****青网吧,106.274,29.986
50011710000036,重庆****笔网吧,106.056,30.1081
50011710000037,重庆****通网吧,106.474,30.2228
50011810000067,重庆****财网吧,105.902,29.3525
50011810000068,重庆****光网吧,105.858,29.0188
50011810000069,永川****西网吧,105.924,29.3639
50011810000070,重庆****渝网吧,105.909,29.3537
50011810000071,（加****吧b区,105.894,29.3719
50011810000072,永川****天网吧,105.941,29.3685
50011810000073,重庆****门网吧,105.9,29.353
50011810000074,重庆****创网吧,105.898,29.3557
50011810000075,重庆****羽网吧,105.902,29.344
50011810000076,永川****腾网吧,105.88,29.1384
50011810000077,重庆****姐网吧,106.022,29.3863
50011810000078,重庆****方网吧,105.933,29.368
50022710000057,璧山****丰网吧,106.239,29.5518
50010310000216,渝中****代网吧,106.519,29.5465
50010510000144,江北****盛网吧,106.539,29.5723
50010410000033,大渡****彩网吧,106.47,29.4973
50010810000024,南岸****飞网吧,106.667,29.5415
50011210000033,渝北****轩网吧,106.634,29.7191
50010310000092,渝中****手网吧,106.592,29.5656
50010910000132,重庆****口网吧,106.523,29.8198
50010910000142,北碚****网吧）,106.568,29.8196
50010910000051,重庆****说网吧,106.43,29.8208
50010910000059,重庆****会所),106.444,29.8259
50010710000288,重庆****潮网吧,106.34,29.3072
50010810000073,南岸****成网吧,106.578,29.5361
50010810000080,南岸****峰网吧,106.611,29.5402
50010710000127,九龙****梦网吧,106.523,29.5169
50010810000171,南岸****空网吧,106.571,29.5297
50010810000185,南岸****河网吧,106.575,29.5353
50010710000009,九龙****豪网吧,106.518,29.5045
50010710000021,九龙****斯网吧,106.52,29.5098
50010610002015,重庆****网网吧,106.472,29.568
50010610002022,重庆****江网吧,106.456,29.5443
50010710000164,重庆****拉网吧,106.506,29.5226
50010710000173,九龙****宇网吧,106.442,29.4838
50010610004005,重庆****林网吧,106.383,29.5897
50010710000261,九龙****红网吧,106.335,29.4251
50010710000063,九龙****港网吧,106.529,29.5142
50011310000151,巴南****宇网吧,106.841,29.5803
50015110000055,高新****会所）,106.492,29.5371
50010710000226,重庆****幄网吧,106.452,29.4705
50010610009031,沙坪****缘网城,106.337,29.6261
50011310000103,巴南****络会所,106.525,29.4684
50011310000111,巴南****旺网吧,106.526,29.3896
50010610006003,重庆****梦网吧,106.446,29.5306
50010610008011,重庆****锐网吧,106.452,29.6429
50010610009007,重庆****丽网吧,106.305,29.5616
50015310000031,北部****酷网吧,106.531,29.5446
50023310000022,忠县****语网吧,108.05,30.3019
50024210000031,酉阳****兴网吧,108.973,28.9814
50011210000114,渝北****尚网吧,106.64,29.7383
50011210000164,渝北****鸟网吧,106.511,29.5906
50023310000034,忠县****帆网吧,108.048,30.2986
50024110000024,秀山****网吧）,109.058,28.6133
50023810000002,巫溪****天网吧,109.683,31.6469
50023810000010,巫溪****娱乐）,109.638,31.4028
50024210000048,酉阳****浪网吧,108.959,28.8969
50011310000046,巴南****加网吧,106.57,29.4811
50023710000017,巫山****网城),106.377,29.5272
50023710000024,巫山****戏网吧,109.887,31.0884
50011010000019,重庆****晶网吧,106.924,28.9165
50011010000030,重庆****动网吧,106.789,28.838
50023610000001,奉节****家网吧,109.47,31.0223
50023610000057,奉节****风网吧,109.528,31.1379
50023610000067,奉节****）网吧,109.388,31.0321
50023410000050,开县****络会所,108.417,31.1723
50023410000057,开县****络会所,108.407,31.1734
50023510000028,云阳****道网吧,108.723,30.9326
50023510000036,云阳****梦网吧,108.758,30.8746
50011410000022,黔江****子网吧,108.78,29.3036
50011710000115,重庆****兔网吧,106.411,29.9786
50011710000116,重庆****江网吧,106.568,30.1867
50011710000119,重庆****愿网吧,106.335,30.0871
50011710000120,重庆****予网吧,106.587,30.2632
50011710000121,重庆****庙网吧,106.412,29.9789
50011710000125,重庆****话网吧,106.318,30.1187
50011710000126,重庆****好网吧,106.328,30.1943
50011710000127,重庆****士网吧,106.275,29.9944
50011710000129,重庆****天网吧,106.056,30.1081
50011710000130,重庆****星网吧,106.469,30.2167
50011710000132,重庆****兴网吧,106.532,29.9827
50011710000137,重庆****飞网吧,106.215,29.8695
50011710000141,重庆****手网吧,106.261,29.9998
50011710000143,重庆****天网吧,106.269,29.9984
50011710000144,重庆****宇网吧,106.412,29.9789
50011710000145,重庆****桥网吧,106.083,30.3357
50022610000027,荣昌****益网吧,105.601,29.4093
50022610000028,荣昌****未用),105.485,29.2858
50022610000029,荣昌****馨网吧,105.597,29.4075
50022610000030,荣昌****派网吧,105.612,29.41
50022610000031,荣昌****鸟网吧,105.535,29.3778
50022610000033,荣昌****欣网吧,105.632,29.4121
50022610000035,荣昌****手网吧,105.529,29.3768
50022610000036,荣昌****彬网吧,105.596,29.4078
50022610000037,荣昌****遥网吧,105.534,29.3786
50022610000038,荣昌****伟网吧,105.61,29.4196
50022610000039,荣昌****虫网吧,105.596,29.4076
50022610000040,荣昌****网吧）,105.572,29.5249
50022610000041,荣昌****怡网吧,105.554,29.5687
50022610000042,荣昌****玖网吧,105.457,29.4387
50022610000043,荣昌****翔网吧,105.479,29.3648
50022610000044,荣昌****谊网吧,105.477,29.3627
50022610000048,荣昌****乐网吧,105.479,29.3648
50022610000049,荣昌****天网吧,105.522,29.3215
50022610000050,荣昌****年网吧,105.686,29.4301
50022610000052,荣昌****波网吧,105.491,29.5131
50022610000053,荣昌****年网吧,105.6,29.4898
50022610000055,荣昌****点网吧,105.58,29.3247
50022610000056,荣昌****速网吧,105.402,29.6388
50011710000146,重庆****极网吧,106.145,30.0036
50011710000147,合川****爽网吧,106.318,30.1187
50011710000148,重庆****月网吧,106.44,30.0837
50011710000150,重庆****梦网吧,106.061,30.1014
50011710000151,重庆****姐网吧,106.531,29.978
50011710000152,重庆****网吧）,106.27,29.9965
50011710000153,重庆****海网吧,106.402,30.0092
50011710000162,重庆****密狗）,106.412,29.9789
50011710000165,重庆****密狗）,106.318,30.1187
50011810000002,重庆****港网吧,105.941,29.3552
50011810000003,永川****网吧）,105.898,29.357
50011810000004,重庆****代网吧,105.898,29.3626
50011810000005,重庆****月网吧,105.942,29.3699
50011810000006,重庆****潮网吧,105.896,29.3606
50011810000008,永川****迪网吧,105.894,29.3719
50011810000009,重庆****冰网吧,105.898,29.3626
50011810000010,重庆****城网吧,105.938,29.3562
50023210000020,武隆****龙网城,107.755,29.3275
50023210000021,武隆****代网吧,107.547,29.3923
50023210000022,武隆****乐网吧,107.888,29.2448
50023210000023,武隆****祥网吧,107.774,29.434
50023210000024,武隆****心网吧,107.547,29.3923
50023210000025,武隆****闲网吧,107.486,29.3384
50023210000026,武隆****语网吧,107.761,29.3273
50011610000084,重庆****峰网吧,106.246,29.274
50011610000085,重庆****都网吧,106.436,29.3525
50011610000086,重庆****福网吧,106.288,29.3956
50011610000087,重庆****燕网吧,106.322,29.4061
50011610000088,重庆****锋网吧,106.309,29.2175
50011610000089,重庆****河网吧,106.349,28.9113
50011610000090,重庆****石网吧,105.943,28.9873
50011610000091,重庆****点网吧,106.282,29.4187
50011610000092,重庆****黎网吧,106.484,29.2815
50011610000103,重庆****伟网吧,106.123,29.0663
50011810000011,重庆****力网吧,105.88,29.2444
50011810000012,重庆****啸网吧,105.941,29.3559
50011810000013,重庆****会所),105.903,29.3535
50011810000014,重庆****啸网吧,105.909,29.3477
50011810000016,重庆****月网吧,105.897,29.3557
50011810000017,重庆****楼A区,105.906,29.3545
50011810000018,重庆****尚网吧,105.898,29.3557
50022610000057,荣昌****月网吧,105.402,29.6388
50022610000058,荣昌****浪网吧,105.402,29.6388
50022610000059,荣昌****君网吧,105.489,29.5108
